Project,,,Observation Year,Observation Month/Day,Location,Species,Fish Count,Fish Count,Run
Andreafsky River (East Fork) Escapement,,,2011,07/07,Andreafsky River (East Fork),Chinook,149,149,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/08,Andreafsky River (East Fork),Chinook,385,385,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/09,Andreafsky River (East Fork),Chinook,473,473,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/10,Andreafsky River (East Fork),Chinook,346,346,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/11,Andreafsky River (East Fork),Chinook,300,300,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/12,Andreafsky River (East Fork),Chinook,489,489,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/13,Andreafsky River (East Fork),Chinook,14,14,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/14,Andreafsky River (East Fork),Chinook,26,26,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/15,Andreafsky River (East Fork),Chinook,121,121,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/16,Andreafsky River (East Fork),Chinook,319,319,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/17,Andreafsky River (East Fork),Chinook,194,194,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/18,Andreafsky River (East Fork),Chinook,64,64,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/19,Andreafsky River (East Fork),Chinook,517,517,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/20,Andreafsky River (East Fork),Chinook,275,275,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/21,Andreafsky River (East Fork),Chinook,343,343,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/22,Andreafsky River (East Fork),Chinook,306,306,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/23,Andreafsky River (East Fork),Chinook,140,140,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/24,Andreafsky River (East Fork),Chinook,74,74,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/25,Andreafsky River (East Fork),Chinook,51,51,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/26,Andreafsky River (East Fork),Chinook,44,44,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/27,Andreafsky River (East Fork),Chinook,48,48,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/28,Andreafsky River (East Fork),Chinook,61,61,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/29,Andreafsky River (East Fork),Chinook,24,24,Single Run
Andreafsky River (East Fork) Escapement,,,2011,07/30,Andreafsky River (East Fork),Chinook,10,10,Single Run
Andreafsky River (East Fork) Escapement,,,2012,06/30,Andreafsky River (East Fork),Chinook,13,13,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/01,Andreafsky River (East Fork),Chinook,3,3,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/02,Andreafsky River (East Fork),Chinook,12,12,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/03,Andreafsky River (East Fork),Chinook,2,2,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/04,Andreafsky River (East Fork),Chinook,10,10,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/05,Andreafsky River (East Fork),Chinook,24,24,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/06,Andreafsky River (East Fork),Chinook,117,117,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/07,Andreafsky River (East Fork),Chinook,30,30,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/08,Andreafsky River (East Fork),Chinook,101,101,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/09,Andreafsky River (East Fork),Chinook,107,107,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/10,Andreafsky River (East Fork),Chinook,13,13,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/11,Andreafsky River (East Fork),Chinook,26,26,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/12,Andreafsky River (East Fork),Chinook,16,16,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/13,Andreafsky River (East Fork),Chinook,24,24,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/14,Andreafsky River (East Fork),Chinook,25,25,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/15,Andreafsky River (East Fork),Chinook,303,303,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/16,Andreafsky River (East Fork),Chinook,133,133,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/17,Andreafsky River (East Fork),Chinook,82,82,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/18,Andreafsky River (East Fork),Chinook,38,38,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/19,Andreafsky River (East Fork),Chinook,103,103,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/20,Andreafsky River (East Fork),Chinook,428,428,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/21,Andreafsky River (East Fork),Chinook,220,220,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/22,Andreafsky River (East Fork),Chinook,78,78,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/23,Andreafsky River (East Fork),Chinook,34,34,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/24,Andreafsky River (East Fork),Chinook,16,16,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/25,Andreafsky River (East Fork),Chinook,3,3,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/26,Andreafsky River (East Fork),Chinook,144,144,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/27,Andreafsky River (East Fork),Chinook,107,107,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/28,Andreafsky River (East Fork),Chinook,24,24,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/29,Andreafsky River (East Fork),Chinook,197,197,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/30,Andreafsky River (East Fork),Chinook,80,80,Single Run
Andreafsky River (East Fork) Escapement,,,2012,07/31,Andreafsky River (East Fork),Chinook,3,3,Single Run
Andreafsky River (East Fork) Escapement,,,2012,08/01,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/02,Andreafsky River (East Fork),Chinook,24,24,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/03,Andreafsky River (East Fork),Chinook,9,9,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/04,Andreafsky River (East Fork),Chinook,37,37,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/05,Andreafsky River (East Fork),Chinook,18,18,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/06,Andreafsky River (East Fork),Chinook,34,34,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/07,Andreafsky River (East Fork),Chinook,91,91,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/08,Andreafsky River (East Fork),Chinook,82,82,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/09,Andreafsky River (East Fork),Chinook,68,68,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/10,Andreafsky River (East Fork),Chinook,525,525,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/11,Andreafsky River (East Fork),Chinook,170,170,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/12,Andreafsky River (East Fork),Chinook,128,128,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/13,Andreafsky River (East Fork),Chinook,197,197,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/14,Andreafsky River (East Fork),Chinook,109,109,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/15,Andreafsky River (East Fork),Chinook,145,145,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/16,Andreafsky River (East Fork),Chinook,34,34,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/17,Andreafsky River (East Fork),Chinook,30,30,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/18,Andreafsky River (East Fork),Chinook,59,59,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/19,Andreafsky River (East Fork),Chinook,52,52,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/20,Andreafsky River (East Fork),Chinook,54,54,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/21,Andreafsky River (East Fork),Chinook,27,27,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/22,Andreafsky River (East Fork),Chinook,15,15,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/23,Andreafsky River (East Fork),Chinook,11,11,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/24,Andreafsky River (East Fork),Chinook,12,12,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/25,Andreafsky River (East Fork),Chinook,13,13,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/26,Andreafsky River (East Fork),Chinook,16,16,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/27,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/28,Andreafsky River (East Fork),Chinook,18,18,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/29,Andreafsky River (East Fork),Chinook,11,11,Single Run
Andreafsky River (East Fork) Escapement,,,2013,07/30,Andreafsky River (East Fork),Chinook,2,2,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/17,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/18,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/19,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/20,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/21,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/22,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/23,Andreafsky River (East Fork),Chinook,3,3,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/24,Andreafsky River (East Fork),Chinook,4,4,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/25,Andreafsky River (East Fork),Chinook,4,4,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/26,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/27,Andreafsky River (East Fork),Chinook,23,23,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/28,Andreafsky River (East Fork),Chinook,29,29,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/29,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2014,06/30,Andreafsky River (East Fork),Chinook,39,39,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/01,Andreafsky River (East Fork),Chinook,252,252,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/02,Andreafsky River (East Fork),Chinook,66,66,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/03,Andreafsky River (East Fork),Chinook,176,176,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/04,Andreafsky River (East Fork),Chinook,83,83,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/05,Andreafsky River (East Fork),Chinook,393,393,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/06,Andreafsky River (East Fork),Chinook,714,714,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/07,Andreafsky River (East Fork),Chinook,69,69,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/08,Andreafsky River (East Fork),Chinook,2555,2555,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/09,Andreafsky River (East Fork),Chinook,167,167,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/10,Andreafsky River (East Fork),Chinook,191,191,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/11,Andreafsky River (East Fork),Chinook,129,129,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/12,Andreafsky River (East Fork),Chinook,108,108,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/13,Andreafsky River (East Fork),Chinook,231,231,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/14,Andreafsky River (East Fork),Chinook,73,73,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/15,Andreafsky River (East Fork),Chinook,51,51,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/16,Andreafsky River (East Fork),Chinook,41,41,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/17,Andreafsky River (East Fork),Chinook,9,9,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/18,Andreafsky River (East Fork),Chinook,146,146,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/19,Andreafsky River (East Fork),Chinook,22,22,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/20,Andreafsky River (East Fork),Chinook,97,97,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/21,Andreafsky River (East Fork),Chinook,24,24,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/22,Andreafsky River (East Fork),Chinook,45,45,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/23,Andreafsky River (East Fork),Chinook,38,38,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/24,Andreafsky River (East Fork),Chinook,29,29,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/25,Andreafsky River (East Fork),Chinook,48,48,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/26,Andreafsky River (East Fork),Chinook,21,21,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/27,Andreafsky River (East Fork),Chinook,23,23,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/28,Andreafsky River (East Fork),Chinook,15,15,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/29,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/30,Andreafsky River (East Fork),Chinook,12,12,Single Run
Andreafsky River (East Fork) Escapement,,,2014,07/31,Andreafsky River (East Fork),Chinook,10,10,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/17,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/18,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/19,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/20,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/21,Andreafsky River (East Fork),Chinook,2,2,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/22,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/23,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/24,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/25,Andreafsky River (East Fork),Chinook,26,26,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/26,Andreafsky River (East Fork),Chinook,5,5,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/27,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/28,Andreafsky River (East Fork),Chinook,5,5,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/29,Andreafsky River (East Fork),Chinook,45,45,Single Run
Andreafsky River (East Fork) Escapement,,,2015,06/30,Andreafsky River (East Fork),Chinook,20,20,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/01,Andreafsky River (East Fork),Chinook,10,10,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/02,Andreafsky River (East Fork),Chinook,49,49,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/03,Andreafsky River (East Fork),Chinook,23,23,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/04,Andreafsky River (East Fork),Chinook,76,76,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/05,Andreafsky River (East Fork),Chinook,128,128,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/06,Andreafsky River (East Fork),Chinook,484,484,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/07,Andreafsky River (East Fork),Chinook,309,309,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/08,Andreafsky River (East Fork),Chinook,236,236,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/09,Andreafsky River (East Fork),Chinook,705,705,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/10,Andreafsky River (East Fork),Chinook,250,250,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/11,Andreafsky River (East Fork),Chinook,166,166,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/12,Andreafsky River (East Fork),Chinook,491,491,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/13,Andreafsky River (East Fork),Chinook,495,495,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/14,Andreafsky River (East Fork),Chinook,463,463,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/15,Andreafsky River (East Fork),Chinook,161,161,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/16,Andreafsky River (East Fork),Chinook,871,871,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/17,Andreafsky River (East Fork),Chinook,97,97,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/18,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/19,Andreafsky River (East Fork),Chinook,6,6,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/20,Andreafsky River (East Fork),Chinook,18,18,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/21,Andreafsky River (East Fork),Chinook,30,30,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/22,Andreafsky River (East Fork),Chinook,36,36,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/23,Andreafsky River (East Fork),Chinook,24,24,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/24,Andreafsky River (East Fork),Chinook,21,21,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/25,Andreafsky River (East Fork),Chinook,6,6,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/26,Andreafsky River (East Fork),Chinook,33,33,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/27,Andreafsky River (East Fork),Chinook,52,52,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/28,Andreafsky River (East Fork),Chinook,34,34,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/29,Andreafsky River (East Fork),Chinook,25,25,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/30,Andreafsky River (East Fork),Chinook,43,43,Single Run
Andreafsky River (East Fork) Escapement,,,2015,07/31,Andreafsky River (East Fork),Chinook,19,19,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/17,Andreafsky River (East Fork),Chinook,,,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/18,Andreafsky River (East Fork),Chinook,,,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/19,Andreafsky River (East Fork),Chinook,,,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/20,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/21,Andreafsky River (East Fork),Chinook,11,11,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/22,Andreafsky River (East Fork),Chinook,11,11,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/23,Andreafsky River (East Fork),Chinook,2,2,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/24,Andreafsky River (East Fork),Chinook,3,3,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/25,Andreafsky River (East Fork),Chinook,31,31,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/26,Andreafsky River (East Fork),Chinook,72,72,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/27,Andreafsky River (East Fork),Chinook,165,165,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/28,Andreafsky River (East Fork),Chinook,170,170,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/29,Andreafsky River (East Fork),Chinook,339,339,Single Run
Andreafsky River (East Fork) Escapement,,,2016,06/30,Andreafsky River (East Fork),Chinook,122,122,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/01,Andreafsky River (East Fork),Chinook,199,199,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/02,Andreafsky River (East Fork),Chinook,180,180,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/03,Andreafsky River (East Fork),Chinook,30,30,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/04,Andreafsky River (East Fork),Chinook,53,53,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/05,Andreafsky River (East Fork),Chinook,99,99,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/06,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/07,Andreafsky River (East Fork),Chinook,59,59,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/08,Andreafsky River (East Fork),Chinook,50,50,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/09,Andreafsky River (East Fork),Chinook,143,143,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/10,Andreafsky River (East Fork),Chinook,41,41,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/11,Andreafsky River (East Fork),Chinook,127,127,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/12,Andreafsky River (East Fork),Chinook,51,51,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/13,Andreafsky River (East Fork),Chinook,164,164,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/14,Andreafsky River (East Fork),Chinook,113,113,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/15,Andreafsky River (East Fork),Chinook,263,263,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/16,Andreafsky River (East Fork),Chinook,45,45,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/17,Andreafsky River (East Fork),Chinook,31,31,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/18,Andreafsky River (East Fork),Chinook,12,12,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/19,Andreafsky River (East Fork),Chinook,13,13,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/20,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/21,Andreafsky River (East Fork),Chinook,14,14,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/22,Andreafsky River (East Fork),Chinook,14,14,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/23,Andreafsky River (East Fork),Chinook,17,17,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/24,Andreafsky River (East Fork),Chinook,17,17,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/25,Andreafsky River (East Fork),Chinook,,,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/26,Andreafsky River (East Fork),Chinook,,,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/27,Andreafsky River (East Fork),Chinook,,,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/28,Andreafsky River (East Fork),Chinook,,,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/29,Andreafsky River (East Fork),Chinook,,,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/30,Andreafsky River (East Fork),Chinook,,,Single Run
Andreafsky River (East Fork) Escapement,,,2016,07/31,Andreafsky River (East Fork),Chinook,,,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/14,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/15,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/16,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/17,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/18,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/19,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/20,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/21,Andreafsky River (East Fork),Chinook,0,0,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/22,Andreafsky River (East Fork),Chinook,7,7,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/23,Andreafsky River (East Fork),Chinook,25,25,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/24,Andreafsky River (East Fork),Chinook,25,25,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/25,Andreafsky River (East Fork),Chinook,1,1,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/26,Andreafsky River (East Fork),Chinook,52,52,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/27,Andreafsky River (East Fork),Chinook,12,12,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/28,Andreafsky River (East Fork),Chinook,36,36,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/29,Andreafsky River (East Fork),Chinook,48,48,Single Run
Andreafsky River (East Fork) Escapement,,,2017,06/30,Andreafsky River (East Fork),Chinook,137,137,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/01,Andreafsky River (East Fork),Chinook,73,73,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/02,Andreafsky River (East Fork),Chinook,233,233,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/03,Andreafsky River (East Fork),Chinook,95,95,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/04,Andreafsky River (East Fork),Chinook,70,70,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/05,Andreafsky River (East Fork),Chinook,284,284,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/06,Andreafsky River (East Fork),Chinook,79,79,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/07,Andreafsky River (East Fork),Chinook,196,196,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/08,Andreafsky River (East Fork),Chinook,362,362,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/09,Andreafsky River (East Fork),Chinook,110,110,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/10,Andreafsky River (East Fork),Chinook,78,78,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/11,Andreafsky River (East Fork),Chinook,100,100,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/12,Andreafsky River (East Fork),Chinook,190,190,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/13,Andreafsky River (East Fork),Chinook,188,188,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/14,Andreafsky River (East Fork),Chinook,55,55,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/15,Andreafsky River (East Fork),Chinook,23,23,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/16,Andreafsky River (East Fork),Chinook,37,37,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/17,Andreafsky River (East Fork),Chinook,53,53,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/18,Andreafsky River (East Fork),Chinook,117,117,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/19,Andreafsky River (East Fork),Chinook,38,38,Single Run
Andreafsky River (East Fork) Escapement,,,2017,07/20,Andreafsky River (East Fork),Chinook,40,40,Single Run
